,ID,NAME,ADDRESS,CITY,ZIPCODE,STATE,NYC_dist,LA_dist,Chicago_dist,Houston_dist,phoenix_dist,dallas_dist,sanjose_dist,austin_dist,columbus_dist,mean
2165,2166,Hhe R Fqsv,808 Spring Valley Road,Cabot,72023,Arkansas,1705.9245876073896,2399.1460288026833,860.0836024086502,648.3290116211301,1847.6901120270732,495.2073766066752,2695.850414638097,743.1366900281455,989.5308010403603,1186.5526707969793
2166,2167,Mrg Wyxiax,100 South Court Avenue,Carlisle,72024,Arkansas,1690.8161624296977,2426.662707151731,866.0488949237398,647.0662700770573,1874.0341087659665,512.3473685117978,2725.387707103056,751.7582006059537,979.5387914574812,1198.0937831774204
2167,2168,Wjbyqtbl K,1817 Woodsprings Road,Jonesboro,72401,Arkansas,1553.5133740595084,2512.717752720058,725.2150732088643,795.9201649517056,1969.5832675654801,647.5960451212087,2790.034462248071,899.1668623012475,833.494969045283,1241.5253996846577
2168,2169,Bh Zo Lmhp,420 North Tyler Street,Little Rock,72205,Arkansas,1741.338741460743,2372.582943314599,891.3131945514308,615.6481029574811,1819.3717332615809,460.14593671373154,2673.6848012579776,707.395415115831,1025.4208246154894,1173.951439087569
2169,2170, Bmstbxp Q,242 Greenwood Avenue,Lepanto,72354,Arkansas,1535.3930332269458,2546.836046546039,740.0245099365088,794.4554606546236,2001.6751220458768,665.7921953415938,2827.4603984881733,908.26968934099,823.0296622998235,1256.3936760726256
2170,2171,  H N  Ocw,833 Malcolm Ave,Newport,72112,Arkansas,1610.4145204324905,2463.802558598729,766.5392012248152,746.5820708732028,1918.3859227645041,590.6823711135007,2746.637877924713,844.0106624674544,889.7188771659735,1218.4843935703213
2171,2172, Kqwouqtcr,2504 West Main Street,Russellville,72801,Arkansas,1778.4998821519928,2296.573058307597,870.2509458214156,641.6507894797261,1747.8877234458864,427.999159111202,2589.6628308855334,701.1877125311603,1049.422848303139,1147.1816742095177
2172,2173,Ixngpnb Zu,403 S Poplar St,Searcy,72143,Arkansas,1666.5004493005724,2423.6667963580385,819.0209612398256,690.6221449950629,1874.905435832819,534.2799500953638,2714.147887016192,785.621017657931,947.77148594784,1198.8928532381192
2173,2174,Jilequv Kh,3415 New Boston Road,Texarkana,71854,Arkansas,1936.0931965939685,2250.017532911936,1084.3447457684726,424.5515004760821,1686.3511081801016,280.53188794969594,2579.765037453286,504.3169577689687,1227.246039318596,1115.2360899807934
2174,2175,Qqpiugvlj ,1625 Albert Pike Road,Hot Springs,71913,Arkansas,1810.8091439280954,2309.5095166798887,941.3514317532123,565.6198463182789,1754.206883568461,390.2794608211462,2616.63930179857,643.1477826423886,1092.4720032488958,1145.9140252034272
2175,2176,Gau   Hesp,1001 West Main Street,Russellville,72811,Arkansas,1778.9675770232202,2296.405768904956,870.9156542140231,640.9730591494615,1747.6649794251389,427.45075034117417,2589.6126831728666,700.557186769677,1049.9506296123404,1147.058967954404
2176,2177,Ehkzht Bjj,1060 Pats Ln # 2,Conway,72032,Arkansas,1730.6278919826136,2362.3188068739564,860.5654045177182,645.5729058656767,1811.950371384669,470.3961033772084,2657.4611452924983,727.9265851276559,1008.9735601603528,1171.6849869555263
2177,2178,D J Xqvaku,1055 Sunflower Dr # 1A,Conway,72034,Arkansas,1734.3537014179026,2358.280156326857,862.496864023738,643.6364092797942,1807.8824997240515,466.7365155608029,2653.5703053908287,724.9125889426813,1012.3981452094048,1169.9903871620177
2178,2179,Caiuufzown,740 S Salem Rd Ste 106,Conway,72034,Arkansas,1734.3537014179026,2358.280156326857,862.496864023738,643.6364092797942,1807.8824997240515,466.7365155608029,2653.5703053908287,724.9125889426813,1012.3981452094048,1169.9903871620177
2179,2180, Zebnjyvdt,1120 Hogan Ln Ste B,Conway,72034,Arkansas,1734.3537014179026,2358.280156326857,862.496864023738,643.6364092797942,1807.8824997240515,466.7365155608029,2653.5703053908287,724.9125889426813,1012.3981452094048,1169.9903871620177
2180,2181,Ewm Ck Tnj,110 Pine St,Crossett,71635,Arkansas,1803.7591848461288,2427.285618605567,1045.2586045232588,486.5760703520311,1863.1940725434285,451.6412020834015,2755.276670225875,630.0044760450636,1119.4782236856277,1197.6349931182503
2181,2182,Iqlyy Otew,2798 S 2nd St Ste A,Cabot,72023,Arkansas,1705.9245876073896,2399.1460288026833,860.0836024086502,648.3290116211301,1847.6901120270732,495.2073766066752,2695.850414638097,743.1366900281455,989.5308010403603,1186.5526707969793
2182,2183, A Msvwbnh,808 Spring Valley Rd,Cabot,72023,Arkansas,1705.9245876073896,2399.1460288026833,860.0836024086502,648.3290116211301,1847.6901120270732,495.2073766066752,2695.850414638097,743.1366900281455,989.5308010403603,1186.5526707969793
2183,2184,Fczqre Rfg,911 25th St,Batesville,72501,Arkansas,1632.4178493788095,2428.5151425254285,760.3773107863008,747.2060559238388,1884.802981662388,571.322450870993,2708.7568990448035,833.3511584290668,905.9565248346061,1204.4765026752693
2184,2185,Jl Atxkqmp,3401 Highway 5 N,Benton,72019,Arkansas,1771.6539543608792,2348.6218187015274,916.7624713144417,589.4680599851404,1794.0891388335715,430.05980195469215,2653.188448499432,677.4819754452362,1055.7064482155042,1162.819795883283
2185,2186,If Sjmmnul,1225 Hot Springs Hwy,Benton,72019,Arkansas,1771.6539543608792,2348.6218187015274,916.7624713144417,589.4680599851404,1794.0891388335715,430.05980195469215,2653.188448499432,677.4819754452362,1055.7064482155042,1162.819795883283
2186,2187,Oamwncdwke,3404 Bella Vista Way,Bella Vista,72714,Arkansas,1815.6754078839988,2194.7812907720318,816.0783090006069,746.8976605805292,1659.0688055683686,457.71909864578333,2466.243557504875,758.2615944101416,1070.7996399932968,1129.9833284972926
2187,2188,Rnvxez Jsw,1131 N Walton Blvd Ste B,Bentonville,72712,Arkansas,1820.6432273287967,2194.265639143956,825.9223705410683,734.7278348136072,1657.2298831396427,447.1561959928837,2468.037924213897,747.1358010167309,1076.508729476158,1127.8871531486604
2188,2189,L I Aj Swd,813 W Central Ave Ste 9,Bentonville,72712,Arkansas,1820.6432273287967,2194.265639143956,825.9223705410683,734.7278348136072,1657.2298831396427,447.1561959928837,2468.037924213897,747.1358010167309,1076.508729476158,1127.8871531486604
2189,2190, Ehsk Wdmk,1001 SE 28th St,Bentonville,72712,Arkansas,1820.6432273287967,2194.265639143956,825.9223705410683,734.7278348136072,1657.2298831396427,447.1561959928837,2468.037924213897,747.1358010167309,1076.508729476158,1127.8871531486604
2190,2191,Ktcd  Zwwd,316 N 5th St,Blytheville,72315,Arkansas,1485.8743507867628,2582.010584624669,696.243859183775,845.6355309514176,2039.8675854210446,714.9209606494977,2855.982070984951,959.8605562961093,771.4087057703209,1273.992205986865
2191,2192,Gnvtpehpem,908 N 6th St,Blytheville,72315,Arkansas,1485.8743507867628,2582.010584624669,696.243859183775,845.6355309514176,2039.8675854210446,714.9209606494977,2855.982070984951,959.8605562961093,771.4087057703209,1273.992205986865
2192,2193,Jyq  Vte H,109 Airport Rd # A,Hot Springs National Park,71913,Arkansas,1810.8091439280954,2309.5095166798887,941.3514317532123,565.6198463182789,1754.206883568461,390.2794608211462,2616.63930179857,643.1477826423886,1092.4720032488958,1145.9140252034272
2193,2194,Xdwqilhhl ,1560 Airport Rd Ste B,Hot Springs National Park,71913,Arkansas,1810.8091439280954,2309.5095166798887,941.3514317532123,565.6198463182789,1754.206883568461,390.2794608211462,2616.63930179857,643.1477826423886,1092.4720032488958,1145.9140252034272
2194,2195,Kzc Ge E  ,912 N Highway 62 65,Harrison,72601,Arkansas,1732.854826233746,2294.432568727562,777.8556690713693,743.6946144377491,1755.6337214185685,499.76447522091144,2568.660011668705,787.5719611237738,993.1146880340652,1157.858634411412
2195,2196,Dt  U Sxpn,3321 S 74th St Ste D,Fort Smith,72903,Arkansas,1878.096348541404,2183.248997351608,924.8546843895747,621.0163616142881,1635.0068420094876,348.45815461995056,2478.147779832244,641.4542472136231,1142.1315429382712,1108.2576233298942
2196,2197, Yygwxditf,9501 Rogers Ave Ste B,Fort Smith,72903,Arkansas,1878.096348541404,2183.248997351608,924.8546843895747,621.0163616142881,1635.0068420094876,348.45815461995056,2478.147779832244,641.4542472136231,1142.1315429382712,1108.2576233298942
2197,2198,Dmp  Qip V,1617 N College Ave Ste 103,Fayetteville,72703,Arkansas,1827.2468030869006,2199.0938660586444,845.8147682522145,706.9864654307179,1659.0071227944213,426.01709196651296,2478.145595435975,723.8524177168632,1085.2053815169634,1124.9025232413683
2198,2199,Kweyjey Q ,908 E Rolling Hills Dr Ste G,Fayetteville,72703,Arkansas,1827.2468030869006,2199.0938660586444,845.8147682522145,706.9864654307179,1659.0071227944213,426.01709196651296,2478.145595435975,723.8524177168632,1085.2053815169634,1124.9025232413683
2199,2200,Fwqebtvx I,4000 N College Ave Ste B,Fayetteville,72703,Arkansas,1827.2468030869006,2199.0938660586444,845.8147682522145,706.9864654307179,1659.0071227944213,426.01709196651296,2478.145595435975,723.8524177168632,1085.2053815169634,1124.9025232413683
2200,2201, Fjop Ocyv,1814 N Crossover Rd,Fayetteville,72701,Arkansas,1827.7554251437984,2200.8196665773226,849.0201426241338,702.0610011930518,1660.1880103544504,422.7366402805164,2480.8105755638644,720.0354935737171,1086.1537434088236,1124.6472526195423
2201,2202,Wbkgv E Ly,400 Griffith St # A,El Dorado,71730,Arkansas,1852.8148453012525,2365.2545197073155,1061.045719458516,453.1721830825605,1801.0192227376494,389.97469831831575,2694.690618406285,579.3948024461897,1159.5708342243754,1167.1247331534676
2202,2203,Xwnb Qknmo,511 N College Ave,El Dorado,71730,Arkansas,1852.8148453012525,2365.2545197073155,1061.045719458516,453.1721830825605,1801.0192227376494,389.97469831831575,2694.690618406285,579.3948024461897,1159.5708342243754,1167.1247331534676
2203,2204,N Jxmgsx A,511 North College Avenue,El Dorado,71730,Arkansas,1852.8148453012525,2365.2545197073155,1061.045719458516,453.1721830825605,1801.0192227376494,389.97469831831575,2694.690618406285,579.3948024461897,1159.5708342243754,1167.1247331534676
2204,2205, Q Rnfbtgy,11001 Hermitage Road,Little Rock,72211,Arkansas,1748.0361315069215,2365.706039631957,895.1511358577022,611.4629037570238,1812.3848221727294,453.3223924326706,2667.192984952187,701.5165797021841,1031.6327497381399,1170.9299564716214
2205,2206,Aw Kib Wm ,1910 Martin Luther King Blvd,Malvern,72104,Arkansas,1801.1951957808906,2332.9274471172225,949.6466725115108,556.500488686947,1776.3298771957327,402.184040462937,2642.617781854036,645.0362040265953,1087.3871517946477,1154.7366292944034
2206,2207,Z Lgj Txcc,3901 N Highway 7,Hot Springs Village,71909,Arkansas,1798.2002973395224,2315.624493168244,926.4382063649052,580.4443575926016,1761.3147257077833,402.63475838845113,2620.361686488579,657.586391571283,1078.7781872872836,1149.242534063237
2207,2208,Blnela Ctx,1715 T P White Drive,Jacksonville,72076,Arkansas,1716.1960950750656,2389.405287300184,866.7546986726013,640.8820725499213,1837.6837849659312,484.8628305030287,2686.885175125541,733.7173228236262,999.3069056035124,1182.166453060483
2208,2209,Silg Vxob ,1715 T P White Dr,Jacksonville,72076,Arkansas,1716.1960950750656,2389.405287300184,866.7546986726013,640.8820725499213,1837.6837849659312,484.8628305030287,2686.885175125541,733.7173228236262,999.3069056035124,1182.166453060483
2209,2210,Tvegi Hoxj,1310 John Harden Dr Ste B,Jacksonville,72076,Arkansas,1716.1960950750656,2389.405287300184,866.7546986726013,640.8820725499213,1837.6837849659312,484.8628305030287,2686.885175125541,733.7173228236262,999.3069056035124,1182.166453060483
2210,2211,Auhcot Owx,1817 Woodsprings Rd Ste C,Jonesboro,72401,Arkansas,1553.5133740595084,2512.717752720058,725.2150732088643,795.9201649517056,1969.5832675654801,647.5960451212087,2790.034462248071,899.1668623012475,833.494969045283,1241.5253996846577
2211,2212,X Tnwfpi Q,2005 E Highland Dr Ste 212,Jonesboro,72401,Arkansas,1553.5133740595084,2512.717752720058,725.2150732088643,795.9201649517056,1969.5832675654801,647.5960451212087,2790.034462248071,899.1668623012475,833.494969045283,1241.5253996846577
2212,2213, Kwygyhxhc,2701 S Caraway Rd Ste A2,Jonesboro,72401,Arkansas,1553.5133740595084,2512.717752720058,725.2150732088643,795.9201649517056,1969.5832675654801,647.5960451212087,2790.034462248071,899.1668623012475,833.494969045283,1241.5253996846577
2213,2214,Gazcaulr Q,1217 W Parker Rd,Jonesboro,72404,Arkansas,1561.7545290050175,2506.8183472667315,732.8493763526205,787.4567680241518,1963.1669335093395,639.2660284883102,2785.2671535874165,890.5126191833199,842.0892490182813,1238.6029417144634
2214,2215,Vo Rinzd  ,2621 E Nettleton Ave,Jonesboro,72401,Arkansas,1553.5133740595084,2512.717752720058,725.2150732088643,795.9201649517056,1969.5832675654801,647.5960451212087,2790.034462248071,899.1668623012475,833.494969045283,1241.5253996846577
2215,2216,Mexqjfzxi ,311 S Church St,Jonesboro,72401,Arkansas,1553.5133740595084,2512.717752720058,725.2150732088643,795.9201649517056,1969.5832675654801,647.5960451212087,2790.034462248071,899.1668623012475,833.494969045283,1241.5253996846577
2216,2217,Huqvx A Kg,5919 H St,Little Rock,72205,Arkansas,1741.338741460743,2372.582943314599,891.3131945514308,615.6481029574811,1819.3717332615809,460.14593671373154,2673.6848012579776,707.395415115831,1025.4208246154894,1173.951439087569
2217,2218,Ixapm Onu ,4942 W Markham St Ste 3,Little Rock,72205,Arkansas,1741.338741460743,2372.582943314599,891.3131945514308,615.6481029574811,1819.3717332615809,460.14593671373154,2673.6848012579776,707.395415115831,1025.4208246154894,1173.951439087569
2218,2219,Yucqaes Yo,10220 W Markham St Ste 110,Little Rock,72205,Arkansas,1741.338741460743,2372.582943314599,891.3131945514308,615.6481029574811,1819.3717332615809,460.14593671373154,2673.6848012579776,707.395415115831,1025.4208246154894,1173.951439087569
2219,2220,Tegxgvic I,204 Executive Ct,Little Rock,72205,Arkansas,1741.338741460743,2372.582943314599,891.3131945514308,615.6481029574811,1819.3717332615809,460.14593671373154,2673.6848012579776,707.395415115831,1025.4208246154894,1173.951439087569
2220,2221,L W  Sw Cz,10912 Colonel Glenn Rd Ste 2000,Little Rock,72204,Arkansas,1742.4745250793467,2372.9706103365656,893.7094755590226,613.34099332289,1819.5600238679513,459.17152661331045,2674.5099466069532,705.6869349512924,1026.9514226773344,1173.9889926594801
2221,2222,Ipfrzgy  L,8824 Geyer Springs Rd,Little Rock,72209,Arkansas,1746.0405465405704,2372.7381085573265,899.5747517148487,607.6157691378172,1818.876184215062,455.99127330535566,2675.2966100819367,701.0186192931602,1031.3083873595158,1173.6021892961135
2222,2223,Hkh K Wclr,13239 Cantrell Rd # 1,Little Rock,72223,Arkansas,1752.1434617932855,2357.7300762884256,893.3099100095161,612.9489386065492,1804.787778174589,448.84336070524574,2658.5380004959948,699.7838911846798,1034.3136029046962,1167.8061731521884
2223,2224,Ujkjytz  C,27 Rahling Cir,Little Rock,72223,Arkansas,1752.1434617932855,2357.7300762884256,893.3099100095161,612.9489386065492,1804.787778174589,448.84336070524574,2658.5380004959948,699.7838911846798,1034.3136029046962,1167.8061731521884
2224,2225,Aij S Krmb,8028 Cantrell Rd,Little Rock,72227,Arkansas,1742.2263758523666,2369.881985076457,889.8008232178663,616.9468777853626,1816.8666504233029,459.05523331237265,2670.602976269997,707.4530673607468,1025.6949703517432,1172.9225093108719
2225,2226, Pytl J Bm,9501 N Rodney Parham Rd # K,Little Rock,72227,Arkansas,1742.2263758523666,2369.881985076457,889.8008232178663,616.9468777853626,1816.8666504233029,459.05523331237265,2670.602976269997,707.4530673607468,1025.6949703517432,1172.9225093108719
2226,2227,Ret Dqepli,10020 N Rodney Parham Rd Ste H,Little Rock,72227,Arkansas,1742.2263758523666,2369.881985076457,889.8008232178663,616.9468777853626,1816.8666504233029,459.05523331237265,2670.602976269997,707.4530673607468,1025.6949703517432,1172.9225093108719
2227,2228,Reaijhjmdk,11125 Arcade Dr Ste C,Little Rock,72212,Arkansas,1745.6587227729945,2365.236911297857,890.5079928104306,615.9993826104895,1812.298653665118,455.47087729086206,2665.881818810051,704.9946585045446,1028.5402503696344,1170.9922828176652
2228,2229,Evco Ksp V,11900 Kanis Rd Ste D9,Little Rock,72211,Arkansas,1748.0361315069215,2365.706039631957,895.1511358577022,611.4629037570238,1812.3848221727294,453.3223924326706,2667.192984952187,701.5165797021841,1031.6327497381399,1170.9299564716214
2229,2230,Sch Iw Zry,11001 Hermitage Rd # B,Little Rock,72211,Arkansas,1748.0361315069215,2365.706039631957,895.1511358577022,611.4629037570238,1812.3848221727294,453.3223924326706,2667.192984952187,701.5165797021841,1031.6327497381399,1170.9299564716214
2230,2231,Yu Pxiaov ,10825 Financial Centre Pkwy,Little Rock,72211,Arkansas,1748.0361315069215,2365.706039631957,895.1511358577022,611.4629037570238,1812.3848221727294,453.3223924326706,2667.192984952187,701.5165797021841,1031.6327497381399,1170.9299564716214
2231,2232,X Fu Slw O,11300 Financial Centre Pkwy Ste 700,Little Rock,72211,Arkansas,1748.0361315069215,2365.706039631957,895.1511358577022,611.4629037570238,1812.3848221727294,453.3223924326706,2667.192984952187,701.5165797021841,1031.6327497381399,1170.9299564716214
2232,2233,Uyg Xzneyi,9232 Maumelle Boulevard,North Little Rock,72113,Arkansas,1741.1399141767374,2366.099975633995,883.6143110551027,622.8224903520463,1813.691505847044,459.7904407644382,2665.559011817177,710.8113667687272,1023.1911364800552,1171.7311376353982
2233,2234,Iwcsdqzdrp,3807 McCain Park Drive,North Little Rock,72116,Arkansas,1729.1999825186056,2382.477333736372,881.5071787731722,625.9737848407588,1829.7677012408167,472.23321937838585,2682.264875589775,719.2668632186682,1013.3761923620982,1178.5407943488942
2234,2235,T Ibl Grhd,4720 Camp Robinson Road,North Little Rock,72118,Arkansas,1735.7081122862994,2373.251711385954,882.2930834045712,624.5005991777297,1820.7400530024202,465.38590275510506,2672.7905676494847,714.7540655083383,1018.6240579815916,1174.7044489850216
2235,2236,Casf Poshj,1211 W Court St,Paragould,72450,Arkansas,1528.784342600218,2526.740764446089,696.4722632638333,825.4726695634795,1985.7996133195113,673.1698005703239,2799.545325515332,927.3922864087648,806.199871522841,1248.976954956686
2236,2237,Vrhqsit Rd,4500 W Kingshighway,Paragould,72450,Arkansas,1528.784342600218,2526.740764446089,696.4722632638333,825.4726695634795,1985.7996133195113,673.1698005703239,2799.545325515332,927.3922864087648,806.199871522841,1248.976954956686
2237,2238,Yh Mjkwe  ,2007 W 28th Ave Ste C,Pine Bluff,71603,Arkansas,1747.4110223853668,2406.6360189218617,938.5251061559852,575.775757365242,1849.179670815361,464.62302445929816,2716.9908947340555,688.611743842571,1043.7060064430996,1187.1164691930526
2238,2239,Rwe Alylax,2801 S Olive St Ste 13,Pine Bluff,71603,Arkansas,1747.4110223853668,2406.6360189218617,938.5251061559852,575.775757365242,1849.179670815361,464.62302445929816,2716.9908947340555,688.611743842571,1043.7060064430996,1187.1164691930526
2239,2240,Rq Btodlpc,711 S Linden St,Pine Bluff,71603,Arkansas,1747.4110223853668,2406.6360189218617,938.5251061559852,575.775757365242,1849.179670815361,464.62302445929816,2716.9908947340555,688.611743842571,1043.7060064430996,1187.1164691930526
2240,2241,F Jgwu Kyd,11 Halsted Cir Ste A,Rogers,72756,Arkansas,1812.5753791111733,2203.911837881225,821.8162024560147,733.8234447956039,1666.5696240136906,450.52797817696364,2477.9520186404543,749.48687278732,1068.8698537871637,1130.3286480598263
2241,2242,Bhgqprkg C,2511 N 2nd St Ste 2,Rogers,72756,Arkansas,1812.5753791111733,2203.911837881225,821.8162024560147,733.8234447956039,1666.5696240136906,450.52797817696364,2477.9520186404543,749.48687278732,1068.8698537871637,1130.3286480598263
2242,2243, Ojmlihcm ,1803 W Olive St,Rogers,72756,Arkansas,1812.5753791111733,2203.911837881225,821.8162024560147,733.8234447956039,1666.5696240136906,450.52797817696364,2477.9520186404543,749.48687278732,1068.8698537871637,1130.3286480598263
2243,2244,Xabqxrme U,1417 W Walnut St,Rogers,72756,Arkansas,1812.5753791111733,2203.911837881225,821.8162024560147,733.8234447956039,1666.5696240136906,450.52797817696364,2477.9520186404543,749.48687278732,1068.8698537871637,1130.3286480598263
2244,2245,Xjsjpo K A,4620 John F Kennedy Blvd,North Little Rock,72116,Arkansas,1729.1999825186056,2382.477333736372,881.5071787731722,625.9737848407588,1829.7677012408167,472.23321937838585,2682.264875589775,719.2668632186682,1013.3761923620982,1178.5407943488942
2245,2246,Lcnz Lbgfp,3807 McCain Park Dr Ste 119,North Little Rock,72116,Arkansas,1729.1999825186056,2382.477333736372,881.5071787731722,625.9737848407588,1829.7677012408167,472.23321937838585,2682.264875589775,719.2668632186682,1013.3761923620982,1178.5407943488942
2246,2247,Xmvesp D Q,1219 Commerce Dr Ste 1,Mountain Home,72653,Arkansas,1668.5635207807504,2359.721133555624,735.3486155357791,774.5230612725056,1821.7224424229346,554.1428615963504,2630.8758993167244,834.6087475786561,930.823591874742,1182.4184836837017
2247,2248,Selypzrwtp,401 Highway 5 N,Mountain Home,72653,Arkansas,1668.5635207807504,2359.721133555624,735.3486155357791,774.5230612725056,1821.7224424229346,554.1428615963504,2630.8758993167244,834.6087475786561,930.823591874742,1182.4184836837017
2248,2249,Akd Hoefln,401 S College St,Mountain Home,72653,Arkansas,1668.5635207807504,2359.721133555624,735.3486155357791,774.5230612725056,1821.7224424229346,554.1428615963504,2630.8758993167244,834.6087475786561,930.823591874742,1182.4184836837017
2249,2250,Ciea Udmpk,1813 State Highway 77,Marion,72364,Arkansas,1544.9039823110227,2562.7530315419704,779.9481224933966,767.5176331882736,2014.1493171437005,660.3877410411679,2850.145648529813,891.6386512770479,842.2347433257318,1263.1972098379001
2250,2251,F Pqsxc  V,301 Millwood Cir Ste 101A,Maumelle,72113,Arkansas,1741.1399141767374,2366.099975633995,883.6143110551027,622.8224903520463,1813.691505847044,459.7904407644382,2665.559011817177,710.8113667687272,1023.1911364800552,1171.7311376353982
2251,2252,U M Tqoc L,9232 Maumelle Blvd,Maumelle,72113,Arkansas,1741.1399141767374,2366.099975633995,883.6143110551027,622.8224903520463,1813.691505847044,459.7904407644382,2665.559011817177,710.8113667687272,1023.1911364800552,1171.7311376353982
2252,2253, Faipwj O ,3307 E Main St,Russellville,72802,Arkansas,1772.4836408263204,2301.876401259737,865.39980515588,645.8251981195142,1753.4146284208985,433.89732941045463,2594.389279622556,706.6035709495212,1043.4734645828178,1149.431075280153
2253,2254,Xygtlq Mqi,909 E Main St,Russellville,72801,Arkansas,1778.4998821519928,2296.573058307597,870.2509458214156,641.6507894797261,1747.8877234458864,427.999159111202,2589.6628308855334,701.1877125311603,1049.422848303139,1147.1816742095177
2254,2255,Bpbdjamwrv,919 S Arkansas Ave,Russellville,72801,Arkansas,1778.4998821519928,2296.573058307597,870.2509458214156,641.6507894797261,1747.8877234458864,427.999159111202,2589.6628308855334,701.1877125311603,1049.422848303139,1147.1816742095177
2255,2256,  Ucvoouzi,1001 W Main St,Russellville,72801,Arkansas,1778.4998821519928,2296.573058307597,870.2509458214156,641.6507894797261,1747.8877234458864,427.999159111202,2589.6628308855334,701.1877125311603,1049.422848303139,1147.1816742095177
2256,2257,Apdjnclzxs,1803 West Olive Street,Rogers,72756,Arkansas,1812.5753791111733,2203.911837881225,821.8162024560147,733.8234447956039,1666.5696240136906,450.52797817696364,2477.9520186404543,749.48687278732,1068.8698537871637,1130.3286480598263
2257,2258,Kts  Lqqz ,2111 S Old Missouri Rd Ste G,Springdale,72764,Arkansas,1813.4820209595553,2210.539743316149,832.4198423537488,716.8176001201361,1671.2414395250726,439.33666012898726,2487.865185544227,736.4837418541272,1071.24382366558,1129.5497818342253
2258,2259,Xbn Qhwoeo,210 S Thompson St Ste 3,Springdale,72764,Arkansas,1813.4820209595553,2210.539743316149,832.4198423537488,716.8176001201361,1671.2414395250726,439.33666012898726,2487.865185544227,736.4837418541272,1071.24382366558,1129.5497818342253
2259,2260,Bcvc Reu A,7515 Warden Rd,Sherwood,72120,Arkansas,1725.3135676468235,2381.747948101209,873.8761236067439,633.3132255977185,1829.669597943348,475.75378975884973,2680.162516723341,724.9025440571443,1008.300218241494,1178.6362182255389
2260,2261,Zhxmvgi Wq,1001 South Dogwood Street,Siloam Springs,72761,Arkansas,1853.4360512299195,2166.981627917725,858.4891526453423,711.7037071450599,1627.971190775346,415.83992149416815,2444.992535387721,717.2346681975705,1109.7872929343553,1117.000010721921
2261,2262,Pchlneocxm,210 South Thompson Street Suite 2,Springdale,72764,Arkansas,1813.4820209595553,2210.539743316149,832.4198423537488,716.8176001201361,1671.2414395250726,439.33666012898726,2487.865185544227,736.4837418541272,1071.24382366558,1129.5497818342253
2262,2263,Tkcx Ikwmu,4010 Jefferson Ave,Texarkana,71854,Arkansas,1936.0931965939685,2250.017532911936,1084.3447457684726,424.5515004760821,1686.3511081801016,280.53188794969594,2579.765037453286,504.3169577689687,1227.246039318596,1115.2360899807934
2263,2264,L Rpgzetsz,1103 Arkansas Blvd,Texarkana,71854,Arkansas,1936.0931965939685,2250.017532911936,1084.3447457684726,424.5515004760821,1686.3511081801016,280.53188794969594,2579.765037453286,504.3169577689687,1227.246039318596,1115.2360899807934
2264,2265,D Q Zysmaz,2308 Fayetteville Rd Ste 1000,Van Buren,72956,Arkansas,1868.7745928431,2187.2301426752147,912.0836653959797,633.9329973470577,1640.128880103154,360.8197726339196,2479.7707436017954,654.4472437640671,1131.9275221585406,1111.1489964088587
2265,2266, Vfbtgjncu,2711 Oak Ln # 1,Van Buren,72956,Arkansas,1868.7745928431,2187.2301426752147,912.0836653959797,633.9329973470577,1640.128880103154,360.8197726339196,2479.7707436017954,654.4472437640671,1131.9275221585406,1111.1489964088587
2266,2267,I Mwxswsja,702 Calvin Avery Dr Ste C,West Memphis,72301,Arkansas,1546.3650925753855,2565.2453713279,785.9185674668687,763.7177979755763,2016.152309451416,659.9207817500594,2853.627314415227,889.4020444090928,845.2112245341485,1264.3550457033655
2267,2268,Kw  Gtrp I,110 West Walnut Street,Walnut Ridge,72476,Arkansas,1563.3877007760882,2490.6861044447087,711.8823653694803,802.402477868411,1949.3783308817208,639.6836345565613,2764.95722795844,897.8218608354243,838.2232371666321,1232.7816932312644
2268,2269,Jgiaty Knw,210 North Thompson Street,Springdale,72764,Arkansas,1813.4820209595553,2210.539743316149,832.4198423537488,716.8176001201361,1671.2414395250726,439.33666012898726,2487.865185544227,736.4837418541272,1071.24382366558,1129.5497818342253
2269,2270,Hlwbuv Dem,3307 East Main Street,Russellville,72802,Arkansas,1772.4836408263204,2301.876401259737,865.39980515588,645.8251981195142,1753.4146284208985,433.89732941045463,2594.389279622556,706.6035709495212,1043.4734645828178,1149.431075280153
2270,2271,Ho Yrnqixt,200 South Main Street,Searcy,72143,Arkansas,1666.5004493005724,2423.6667963580385,819.0209612398256,690.6221449950629,1874.905435832819,534.2799500953638,2714.147887016192,785.621017657931,947.77148594784,1198.8928532381192
2271,2272,Nx Waq Vbx,1554 West Beebe Capps Expressway,Searcy,72143,Arkansas,1666.5004493005724,2423.6667963580385,819.0209612398256,690.6221449950629,1874.905435832819,534.2799500953638,2714.147887016192,785.621017657931,947.77148594784,1198.8928532381192
2272,2273,Fr Nkb Msz,2105 Old County Road,Pocahontas,72455,Arkansas,1557.1513865860984,2483.3488092255866,687.1175353032166,823.8551985099582,1944.6328156895847,649.6051838682023,2752.9283327007633,913.2843078802536,827.4307894141775,1231.3558858435272
2273,2274,Whvgvlqi U,346 Cale Road,Prescott,71857,Arkansas,1874.8813287281464,2290.539912399064,1026.5099110259114,480.0138751381858,1729.6175145439456,335.202978131094,2611.9044596212866,566.7516887400301,1164.8477926754933,1133.9320146972234
